entity_id	label	entity_family	reason
15150	Q294181	person	raw_qid_label
15151	Q367109	person	raw_qid_label
15152	Pacific War	unknown	unknown_family
15153	Q1261491	unknown	raw_qid_label unknown_family
15154	Q8253972	unknown	raw_qid_label unknown_family
15155	Q16575965	unknown	raw_qid_label unknown_family
15156	Q36180	unknown	raw_qid_label unknown_family
15157	faith	unknown	unknown_family
15158	Q47407603	unknown	raw_qid_label unknown_family
15159	Q580995	unknown	raw_qid_label unknown_family
15160	Q152416	organization	raw_qid_label
15162	Q216810	unknown	raw_qid_label unknown_family
15163	Q7908493	unknown	raw_qid_label unknown_family
15164	Q40100542	organization	raw_qid_label
15165	Q8463	unknown	raw_qid_label unknown_family
15166	Q438164	person	raw_qid_label
15167	Q95149	organization	raw_qid_label
15168	Q112143852	unknown	raw_qid_label unknown_family
15169	Q2695156	work	raw_qid_label
15170	Q537747	person	raw_qid_label
15172	Q468848	person	raw_qid_label
15173	Q443585	person	raw_qid_label
15174	Q228906	person	raw_qid_label
15175	Q436638	person	raw_qid_label
15176	Q42671	person	raw_qid_label
15177	Q272445	person	raw_qid_label
15178	Q1929042	person	raw_qid_label
15179	Q467735	person	raw_qid_label
15181	Q315051	person	raw_qid_label
15182	Q717693	person	raw_qid_label
15183	Q264879	person	raw_qid_label
15184	Q2300160	person	raw_qid_label
15185	Q237221	person	raw_qid_label
15186	Q222818	person	raw_qid_label
15187	Q3179619	person	raw_qid_label
15188	Q1631794	person	raw_qid_label
15189	Q978184	person	raw_qid_label
15190	Q230512	person	raw_qid_label
15191	Q1368590	person	raw_qid_label
15192	Q1347274	person	raw_qid_label
15193	Q3567816	person	raw_qid_label
15194	Q1253621	person	raw_qid_label
15195	Q1524627	person	raw_qid_label
15196	Q2424447	person	raw_qid_label
15197	Q1803090	person	raw_qid_label
15199	Q1101158	person	raw_qid_label
15202	Q267186	person	raw_qid_label
15203	Q177347	person	raw_qid_label
15204	Q7005368	person	raw_qid_label
15205	Q1383628	person	raw_qid_label
15206	Q2481925	person	raw_qid_label
15209	Q524325	person	raw_qid_label
15210	Q665358	person	raw_qid_label
15211	Q3956755	person	raw_qid_label
15212	Q4068861	person	raw_qid_label
15213	Q20679452	person	raw_qid_label
15214	Q1587920	person	raw_qid_label
15215	Q3218062	person	raw_qid_label
15216	Q2831802	person	raw_qid_label
15217	Q7175406	person	raw_qid_label
15218	Q18811091	person	raw_qid_label
15219	Q863063	person	raw_qid_label
15220	Q733531	person	raw_qid_label
15221	Q96983479	person	raw_qid_label
15222	Q3568567	unknown	raw_qid_label unknown_family
15223	Q29907955	organization	raw_qid_label
15224	Q2717612	organization	raw_qid_label
15225	Q2814799	organization	raw_qid_label
15226	Q463224	person	raw_qid_label
15227	Q43380	organization	raw_qid_label
15228	Q5147368	organization	raw_qid_label
15229	Q35064	unknown	raw_qid_label unknown_family
15230	Q3782863	person	raw_qid_label
15231	Q6636	unknown	raw_qid_label unknown_family
15232	Q33487	unknown	raw_qid_label unknown_family
15233	Q5442747	unknown	raw_qid_label unknown_family
15234	Q2672163	unknown	raw_qid_label unknown_family
15235	Q2360032	unknown	raw_qid_label unknown_family
15236	Q1538947	unknown	raw_qid_label unknown_family
15237	self-acceptance	unknown	unknown_family
15238	Q605088	unknown	raw_qid_label unknown_family
15239	Q430	unknown	raw_qid_label unknown_family
15240	Q1756332	organization	raw_qid_label
15241	Q44512	unknown	raw_qid_label unknown_family
15242	Q153946	unknown	raw_qid_label unknown_family
15243	Q608537	unknown	raw_qid_label unknown_family
15244	consumerism	unknown	unknown_family
15245	first contact fiction	unknown	unknown_family
15246	debt collection	unknown	unknown_family
15247	Q95754687	person	raw_qid_label
15249	Q2609948	organization	raw_qid_label
15250	Q129026	unknown	raw_qid_label unknown_family
15251	Q900214	unknown	raw_qid_label unknown_family
15252	Q378835	unknown	raw_qid_label unknown_family
15253	Q3519050	unknown	raw_qid_label unknown_family
15254	Q4	unknown	raw_qid_label unknown_family
15255	Q58824378	organization	raw_qid_label
15256	Q7922795	organization	raw_qid_label
15257	Q8704	person	raw_qid_label
15258	Q4838063	unknown	raw_qid_label unknown_family
15259	work	unknown	unknown_family
15260	Q89	unknown	raw_qid_label unknown_family
15261	Q35831	unknown	raw_qid_label unknown_family
15262	dwarf	unknown	unknown_family
15263	Q7307	unknown	raw_qid_label unknown_family
15264	Q7414	organization	raw_qid_label
15265	Q928976	person	raw_qid_label
15267	Q1385379	person	raw_qid_label
15268	Q3218086	person	raw_qid_label
15269	Q3375098	person	raw_qid_label
15270	Q2549739	person	raw_qid_label
15271	Q3306605	person	raw_qid_label
15272	Q3517047	person	raw_qid_label
15273	Q20822236	person	raw_qid_label
15274	Q3357801	person	raw_qid_label
15275	Q3026620	person	raw_qid_label
15276	Q28381428	person	raw_qid_label
15278	Q3046385	person	raw_qid_label
15279	Q272143	person	raw_qid_label
15280	Q2706678	person	raw_qid_label
15281	Q2698123	person	raw_qid_label
15282	Q945591	person	raw_qid_label
15283	Q186798	person	raw_qid_label
15284	Q3500782	person	raw_qid_label
15285	Q1848730	person	raw_qid_label
15286	Q3127926	person	raw_qid_label
15287	Q451745	person	raw_qid_label
15289	Q3293625	person	raw_qid_label
15290	Q2739967	person	raw_qid_label
15291	Q3047248	person	raw_qid_label
15292	Q29730705	person	raw_qid_label
15293	Q187216	person	raw_qid_label
15294	Q29784900	person	raw_qid_label
15295	Q1356617	person	raw_qid_label
15296	Q912572	person	raw_qid_label
15297	Q1321250	unknown	raw_qid_label unknown_family
15298	Q1334052	unknown	raw_qid_label unknown_family
15299	Q851824	unknown	raw_qid_label unknown_family
15300	Q6545811	unknown	raw_qid_label unknown_family
15301	Q133505006	person	raw_qid_label
15302	Q133505007	person	raw_qid_label
15304	Q2283	organization	raw_qid_label
15305	Q1132684	unknown	raw_qid_label unknown_family
15306	Q378585	unknown	raw_qid_label unknown_family
15307	Q101965	unknown	raw_qid_label unknown_family
15308	Q762018	unknown	raw_qid_label unknown_family
15309	Q3525894	unknown	raw_qid_label unknown_family
15310	Q1274115	unknown	raw_qid_label unknown_family
15312	Q80652188	organization	raw_qid_label
15313	Q460861	person	raw_qid_label
15314	Q551487	person	raw_qid_label
15315	Q43718	person	raw_qid_label
15316	Q115128259	unknown	raw_qid_label unknown_family
15317	Q276453	unknown	raw_qid_label unknown_family
15318	Q2447078	unknown	raw_qid_label unknown_family
15319	Q128257	unknown	raw_qid_label unknown_family
15320	Q6498477	unknown	raw_qid_label unknown_family
15321	Q2434238	unknown	raw_qid_label unknown_family
15322	Q830532	unknown	raw_qid_label unknown_family
15323	Q483118	person	raw_qid_label
15324	Q295498	person	raw_qid_label
15325	Q219512	person	raw_qid_label
15326	Q481832	person	raw_qid_label
15327	Q185654	person	raw_qid_label
15328	Q11930	person	raw_qid_label
15329	Q566037	person	raw_qid_label
15330	Q932490	person	raw_qid_label
15331	Q16729006	person	raw_qid_label
15332	Q315271	person	raw_qid_label
15333	Q233368	person	raw_qid_label
15334	Q508049	person	raw_qid_label
15335	Q803804	person	raw_qid_label
15336	Q671927	person	raw_qid_label
15337	Q608709	person	raw_qid_label
15338	Q19940372	person	raw_qid_label
15340	Q19629645	person	raw_qid_label
15341	Q351290	person	raw_qid_label
15342	Q41449	person	raw_qid_label
15343	Q342665	person	raw_qid_label
15344	Q459007	person	raw_qid_label
15345	Q228871	person	raw_qid_label
15346	Q128507	person	raw_qid_label
15348	Q4346488	person	raw_qid_label
15350	Q310903	person	raw_qid_label
15351	Q451839	person	raw_qid_label
15352	Q23466	person	raw_qid_label
15354	Q314892	person	raw_qid_label
15355	Q101820915	person	raw_qid_label
15357	Q2443440	person	raw_qid_label
15358	Q3041294	organization	raw_qid_label
15359	Q2436112	organization	raw_qid_label
15360	Q3011161	organization	raw_qid_label
15361	Q139890	person	raw_qid_label
15362	Q3208159	person	raw_qid_label
15363	Q266429	person	raw_qid_label
15364	Q7283	unknown	raw_qid_label unknown_family
15365	Q11030	unknown	raw_qid_label unknown_family
15366	Q3190387	unknown	raw_qid_label unknown_family
15367	Q810863	unknown	raw_qid_label unknown_family
15368	Q1197265	unknown	raw_qid_label unknown_family
15370	Q46952	unknown	raw_qid_label unknown_family
15371	Q47152	person	raw_qid_label
15373	Q315024	unknown	raw_qid_label unknown_family
15374	Q4892941	unknown	raw_qid_label unknown_family
15375	Q733568	unknown	raw_qid_label unknown_family
15376	Q19005	unknown	raw_qid_label unknown_family
15377	Q16266378	unknown	raw_qid_label unknown_family
15378	mental disorder	unknown	unknown_family
15379	Q60528603	unknown	raw_qid_label unknown_family
15380	Q166231	unknown	raw_qid_label unknown_family
15381	Q253405	unknown	raw_qid_label unknown_family
15382	contagiousness	unknown	unknown_family
15383	Q545599	unknown	raw_qid_label unknown_family
15384	Q58821365	organization	raw_qid_label
15385	Q1886997	work	raw_qid_label
15386	Q452288	person	raw_qid_label
15387	Q680844	person	raw_qid_label
15389	Q2940095	person	raw_qid_label
15391	Q11331756	person	raw_qid_label
15392	Q45393	unknown	raw_qid_label unknown_family
15393	Q2723471	organization	raw_qid_label
15394	Q203401	person	raw_qid_label
15395	Q3280285	unknown	raw_qid_label unknown_family
15396	Q160342	unknown	raw_qid_label unknown_family
15397	Q22667	unknown	raw_qid_label unknown_family
15398	Q220229	unknown	raw_qid_label unknown_family
15399	Q3947	unknown	raw_qid_label unknown_family
15400	Q11416	unknown	raw_qid_label unknown_family
15401	Q2685	person	raw_qid_label
15402	Q208214	person	raw_qid_label
15403	Q1139727	person	raw_qid_label
15404	Q82330	person	raw_qid_label
15405	Q2277553	person	raw_qid_label
15406	Q521172	person	raw_qid_label
15407	Q467496	person	raw_qid_label
15408	Q769868	person	raw_qid_label
15409	Q17335705	organization	raw_qid_label
15410	Q42574	person	raw_qid_label
15411	time travel	unknown	unknown_family
15412	Q181787	unknown	raw_qid_label unknown_family
15413	Los Angeles Police Department	unknown	unknown_family
15414	Q186446	unknown	raw_qid_label unknown_family
15415	Q2069787	unknown	raw_qid_label unknown_family
15416	Q6581577	unknown	raw_qid_label unknown_family
15417	Q3070866	organization	raw_qid_label
15419	Q109469583	organization	raw_qid_label
15420	Q45772	person	raw_qid_label
15421	Q123351	person	raw_qid_label
15422	Q40572	person	raw_qid_label
15423	Q192643	person	raw_qid_label
15424	Q202381	person	raw_qid_label
15425	Q207969	person	raw_qid_label
15426	Q1108562	person	raw_qid_label
15428	Q361215	person	raw_qid_label
15429	Q2635096	person	raw_qid_label
15430	Q934484	person	raw_qid_label
15431	Q225933	person	raw_qid_label
15432	Q202589	person	raw_qid_label
15433	Q1388258	person	raw_qid_label
15434	Q248915	person	raw_qid_label
15435	Q266881	person	raw_qid_label
15436	Q220335	person	raw_qid_label
15437	Q2434354	person	raw_qid_label
15438	Q456426	person	raw_qid_label
15439	Q1366768	person	raw_qid_label
15440	Q519949	person	raw_qid_label
15441	Q957363	person	raw_qid_label
15442	Q16203767	person	raw_qid_label
15443	Q1591382	person	raw_qid_label
15444	Q436828	person	raw_qid_label
15445	Q242951	person	raw_qid_label
15446	Q25191	person	raw_qid_label
15447	Q2924461	organization	raw_qid_label
15448	Q621364	organization	raw_qid_label
15449	Q984047	organization	raw_qid_label
15450	Q372788	person	raw_qid_label
15451	Q313048	person	raw_qid_label
15452	Q512835	unknown	raw_qid_label unknown_family
15453	Q56872896	organization	raw_qid_label
15454	Q3385406	person	raw_qid_label
15455	Q2366473	person	raw_qid_label
15456	nudity	unknown	unknown_family
15457	Q64485206	organization	raw_qid_label
15458	Q2003212	unknown	raw_qid_label unknown_family
15459	Q743263	unknown	raw_qid_label unknown_family
15460	Q859884	unknown	raw_qid_label unknown_family
15462	Q3480963	unknown	raw_qid_label unknown_family
15463	Q1049950	unknown	raw_qid_label unknown_family
15464	Q866081	unknown	raw_qid_label unknown_family
15465	Q170538	unknown	raw_qid_label unknown_family
15466	Q190007	unknown	raw_qid_label unknown_family
15467	Q332154	unknown	raw_qid_label unknown_family
15468	Q65088268	unknown	raw_qid_label unknown_family
15470	Q103894	person	raw_qid_label
15471	Q108941	person	raw_qid_label
15472	Q210447	person	raw_qid_label
15473	Q441685	person	raw_qid_label
15474	Q1187504	person	raw_qid_label
15475	Q367085	person	raw_qid_label
15477	Q5523981	person	raw_qid_label
15478	Q352948	person	raw_qid_label
15480	Q3157294	person	raw_qid_label
15481	Q15488048	person	raw_qid_label
15482	Q1494912	person	raw_qid_label
15483	Q683785	person	raw_qid_label
15484	Q38222	person	raw_qid_label
15485	Q242446	organization	raw_qid_label
15486	Q710850	unknown	raw_qid_label unknown_family
15487	Q39946	unknown	raw_qid_label unknown_family
15488	Q9188	unknown	raw_qid_label unknown_family
15489	Q10737	unknown	raw_qid_label unknown_family
15490	Q274909	person	raw_qid_label
15491	Q48314	unknown	raw_qid_label unknown_family
15492	Q768755	unknown	raw_qid_label unknown_family
15493	Q2142602	unknown	raw_qid_label unknown_family
15494	Q6699014	unknown	raw_qid_label unknown_family
15495	Q27474	organization	raw_qid_label
15496	Q187765	person	raw_qid_label
15497	Q322646	work	raw_qid_label
15498	Q17306087	person	raw_qid_label
15499	Q165219	person	raw_qid_label
15500	Q178348	person	raw_qid_label
15501	Q54314	person	raw_qid_label
15502	Q34436	person	raw_qid_label
15503	Q23365	person	raw_qid_label
15504	Q295803	person	raw_qid_label
15506	Q200566	person	raw_qid_label
15507	Q208667	person	raw_qid_label
15508	Q366322	person	raw_qid_label
15509	Q35102351	person	raw_qid_label
15510	Q66124449	person	raw_qid_label
15511	Q66124450	person	raw_qid_label
15512	Q55809926	person	raw_qid_label
15513	Q66124453	person	raw_qid_label
15514	Q16370855	person	raw_qid_label
15515	Q30303527	person	raw_qid_label
15516	Q1454229	person	raw_qid_label
15517	Q16154102	person	raw_qid_label
15518	Q6186355	person	raw_qid_label
15519	Q15834608	person	raw_qid_label
15520	Q55960462	person	raw_qid_label
15521	Q1447126	person	raw_qid_label
15522	Q7965817	person	raw_qid_label
15523	Q29036493	person	raw_qid_label
15524	Q267359	person	raw_qid_label
15525	Q66124457	person	raw_qid_label
15526	Q66124459	person	raw_qid_label
15527	Q66124463	person	raw_qid_label
15529	Q1323408	person	raw_qid_label
15530	Q66124464	person	raw_qid_label
15531	Q66124466	person	raw_qid_label
15532	Q16193331	person	raw_qid_label
15533	Q26758883	person	raw_qid_label
15534	Q22943994	person	raw_qid_label
15535	Q66124472	person	raw_qid_label
15536	Q66124473	person	raw_qid_label
15537	Q66124474	person	raw_qid_label
15538	Q2892219	person	raw_qid_label
15539	Q726154	person	raw_qid_label
15540	Q181900	person	raw_qid_label
15542	Q7793584	person	raw_qid_label
15543	Q5212563	person	raw_qid_label
15544	Q515161	person	raw_qid_label
15545	Q367466	organization	raw_qid_label
15546	Q298025	person	raw_qid_label
15547	Q19031	person	raw_qid_label
15548	Q313306	person	raw_qid_label
15549	Q242707	person	raw_qid_label
15550	Q15241213	unknown	raw_qid_label unknown_family
15551	Q1512	person	raw_qid_label
15552	union	unknown	unknown_family
15553	Q200092	unknown	raw_qid_label unknown_family
15554	Q1778765	unknown	raw_qid_label unknown_family
15555	Q1342132	unknown	raw_qid_label unknown_family
15556	Q7372	unknown	raw_qid_label unknown_family
15557	Q351363	unknown	raw_qid_label unknown_family
15558	Q189447	unknown	raw_qid_label unknown_family
15559	Q187588	unknown	raw_qid_label unknown_family
15560	Q11859	work	raw_qid_label
15565	Q1138602	person	raw_qid_label
15567	Q1264306	person	raw_qid_label
15571	Q3360325	person	raw_qid_label
15572	Q1044581	person	raw_qid_label
15573	Q2629205	person	raw_qid_label
15574	Q1181435	person	raw_qid_label
15575	Q937954	person	raw_qid_label
15576	Q2557451	person	raw_qid_label
15577	Q27928357	person	raw_qid_label
15579	Q7183927	person	raw_qid_label
15580	Q229211	person	raw_qid_label
15581	Q3498870	person	raw_qid_label
15582	Q7185702	person	raw_qid_label
15583	Q13561744	person	raw_qid_label
15584	Q328456	person	raw_qid_label
15586	Q461742	person	raw_qid_label
15588	Q6833784	person	raw_qid_label
15589	Q616400	person	raw_qid_label
15590	Q3281160	person	raw_qid_label
15591	Q3156746	person	raw_qid_label
15592	Q310292	person	raw_qid_label
15593	Q317272	person	raw_qid_label
15594	Q5099225	organization	raw_qid_label
15596	Q7934	person	raw_qid_label
15597	Q4169	unknown	raw_qid_label unknown_family
15598	ecology	unknown	unknown_family
15599	Q8425	unknown	raw_qid_label unknown_family
15600	Q8432	unknown	raw_qid_label unknown_family
15601	Q11042	unknown	raw_qid_label unknown_family
15602	Q25107	unknown	raw_qid_label unknown_family
15603	Q2321540	unknown	raw_qid_label unknown_family
15604	Q166502	unknown	raw_qid_label unknown_family
15605	Q390904	person	raw_qid_label
15606	Ananke	unknown	unknown_family
15607	Q2981	unknown	raw_qid_label unknown_family
15608	Q210272	unknown	raw_qid_label unknown_family
15609	Q1115221	unknown	raw_qid_label unknown_family
15610	Q176483	unknown	raw_qid_label unknown_family
15612	Q200514	person	raw_qid_label
15613	Q240886	person	raw_qid_label
15614	Q927057	person	raw_qid_label
15615	Q827411	person	raw_qid_label
15616	Q257756	person	raw_qid_label
15617	Q235639	person	raw_qid_label
15618	Q920018	person	raw_qid_label
15619	Q3897558	person	raw_qid_label
15621	Q325695	person	raw_qid_label
15622	Q524408	person	raw_qid_label
15623	Q6759802	person	raw_qid_label
15625	Q3317080	person	raw_qid_label
15626	Q390047	person	raw_qid_label
15627	Q709413	person	raw_qid_label
15628	Q62503	person	raw_qid_label
15629	Q51133	person	raw_qid_label
15630	Q1163080	person	raw_qid_label
15632	Q3047424	person	raw_qid_label
15634	Q719228	person	raw_qid_label
15635	Q288337	person	raw_qid_label
15637	Q382596	person	raw_qid_label
15638	Q2579030	person	raw_qid_label
15639	Q1608254	person	raw_qid_label
15640	Q506161	person	raw_qid_label
15641	Q1700810	person	raw_qid_label
15643	Q7507909	person	raw_qid_label
15644	Q1273621	person	raw_qid_label
15645	Q738883	organization	raw_qid_label
15647	sexual fantasy	unknown	unknown_family
15648	Q240679	unknown	raw_qid_label unknown_family
15649	Q65154273	unknown	raw_qid_label unknown_family
15650	Q4424391	unknown	raw_qid_label unknown_family
15651	Q160333	person	raw_qid_label
15652	Q906927	organization	raw_qid_label
15653	Q6455148	person	raw_qid_label
15654	Q3652555	organization	raw_qid_label
15655	Q56760250	organization	raw_qid_label
15657	Q6273015	organization	raw_qid_label
15658	Q278781	unknown	raw_qid_label unknown_family
15659	Q711561	person	raw_qid_label
15660	Q486103	person	raw_qid_label
15661	Q918404	person	raw_qid_label
15662	Q1189389	person	raw_qid_label
15663	Q4011282	person	raw_qid_label
15664	Q205435	person	raw_qid_label
15665	Q673434	person	raw_qid_label
15666	Q366403	person	raw_qid_label
15667	Q1677114	person	raw_qid_label
15668	Q339031	person	raw_qid_label
15669	Q469891	person	raw_qid_label
15670	Q437944	person	raw_qid_label
15671	Q239145	person	raw_qid_label
15672	Q463402	person	raw_qid_label
15673	Q1376991	person	raw_qid_label
15674	Q23891047	person	raw_qid_label
15675	Q2708142	person	raw_qid_label
15676	Q7175871	person	raw_qid_label
15677	Q1748652	person	raw_qid_label
15678	Q16727664	person	raw_qid_label
15679	Q465310	person	raw_qid_label
15680	Q3810343	person	raw_qid_label
15681	Q945579	person	raw_qid_label
15683	Q4088048	person	raw_qid_label
15684	Q451938	person	raw_qid_label
15685	Q778585	person	raw_qid_label
15687	Q436360	person	raw_qid_label
15689	Q16832529	person	raw_qid_label
15690	Q496503	person	raw_qid_label
15691	Q18043595	person	raw_qid_label
15692	Q458784	person	raw_qid_label
15695	Q295847	person	raw_qid_label
15696	Q484365	person	raw_qid_label
15697	Q3382695	person	raw_qid_label
15698	Q471018	person	raw_qid_label
15699	Q223193	person	raw_qid_label
15700	Q377620	person	raw_qid_label
15701	Q20630994	person	raw_qid_label
15703	Q164328	person	raw_qid_label
15705	Q203804	person	raw_qid_label
15706	Q440960	person	raw_qid_label
15707	Q453724	person	raw_qid_label
15709	Q28463	person	raw_qid_label
15710	Q2438420	person	raw_qid_label
15711	Q616982	person	raw_qid_label
15712	Q249865	person	raw_qid_label
15714	Q174263	person	raw_qid_label
15715	Q2301339	person	raw_qid_label
15716	Q5479089	person	raw_qid_label
15717	Q7250053	organization	raw_qid_label
15718	Q2721586	organization	raw_qid_label
15720	Q1134237	unknown	raw_qid_label unknown_family
15721	Q18915146	unknown	raw_qid_label unknown_family
15722	Q316	unknown	raw_qid_label unknown_family
15723	Q35277	unknown	raw_qid_label unknown_family
15724	Q7269	unknown	raw_qid_label unknown_family
15725	Q179742	unknown	raw_qid_label unknown_family
15726	Q1143847	unknown	raw_qid_label unknown_family
15727	Q3043188	unknown	raw_qid_label unknown_family
15728	Q2215201	unknown	raw_qid_label unknown_family
15729	Q116781093	unknown	raw_qid_label unknown_family
15730	Q253561	person	raw_qid_label
15732	Q7971138	person	raw_qid_label
15733	Q2103398	unknown	raw_qid_label unknown_family
15734	Martians	unknown	unknown_family
15735	Q5693162	unknown	raw_qid_label unknown_family
15736	Q7167	unknown	raw_qid_label unknown_family
15737	Q27134782	work	raw_qid_label
15738	Q838051	work	raw_qid_label
15739	Q58966	unknown	raw_qid_label unknown_family
15740	rose	unknown	unknown_family
15741	Q7559	unknown	raw_qid_label unknown_family
15742	Q1047410	organization	raw_qid_label
15743	Q579241	person	raw_qid_label
15744	Q1368756	person	raw_qid_label
15745	Q703588	person	raw_qid_label
15746	Q11285682	person	raw_qid_label
15747	Q401777	person	raw_qid_label
15748	Q456270	person	raw_qid_label
15749	Q255934	person	raw_qid_label
15750	Q2883986	person	raw_qid_label
15751	Q2883970	person	raw_qid_label
15752	Q2903350	person	raw_qid_label
15753	Q2450732	person	raw_qid_label
15754	Q1033084	person	raw_qid_label
15755	Q23900925	person	raw_qid_label
15756	Q3090787	person	raw_qid_label
15757	Q6778428	person	raw_qid_label
15758	Q3053254	organization	raw_qid_label
15759	Q47695407	organization	raw_qid_label
15760	Q977176	person	raw_qid_label
15761	Q742896	person	raw_qid_label
15762	Q2452637	person	raw_qid_label
15763	Q3530645	person	raw_qid_label
15764	Q550101	person	raw_qid_label
15765	Q109411	unknown	raw_qid_label unknown_family
15766	Q81741	unknown	raw_qid_label unknown_family
15767	Q1821569	unknown	raw_qid_label unknown_family
15768	Q17946	unknown	raw_qid_label unknown_family
15769	Q1503443	unknown	raw_qid_label unknown_family
15770	Q1498422	unknown	raw_qid_label unknown_family
15771	Q201662	unknown	raw_qid_label unknown_family
15772	Q1086164	unknown	raw_qid_label unknown_family
15773	Q161733	unknown	raw_qid_label unknown_family
15774	Q904637	unknown	raw_qid_label unknown_family
15775	Q10797504	unknown	raw_qid_label unknown_family
15776	Q742609	unknown	raw_qid_label unknown_family
15777	Q167312	unknown	raw_qid_label unknown_family
15778	Q61895854	unknown	raw_qid_label unknown_family
15779	Q186422	work	raw_qid_label
15780	Q152165	person	raw_qid_label
15781	Q185610	person	raw_qid_label
15782	Q233237	person	raw_qid_label
15783	Q254075	person	raw_qid_label
15785	Q129591	person	raw_qid_label
15786	Q357762	person	raw_qid_label
15787	Q335880	person	raw_qid_label
15788	Q320084	person	raw_qid_label
15789	Q529413	person	raw_qid_label
15790	Q773060	person	raw_qid_label
15791	Q45414	person	raw_qid_label
15792	Q1362028	person	raw_qid_label
15793	Q962681	person	raw_qid_label
15795	Q931873	person	raw_qid_label
15796	Q302175	person	raw_qid_label
15797	Q4720620	person	raw_qid_label
15798	Q446357	person	raw_qid_label
15799	Q469795	person	raw_qid_label
15800	Q7288285	person	raw_qid_label
15801	Q1748725	organization	raw_qid_label
15802	Q646968	organization	raw_qid_label
15803	Q443106	person	raw_qid_label
15804	Q503997	person	raw_qid_label
15805	Q2545066	person	raw_qid_label
15806	Q102373	person	raw_qid_label
15807	Q314623	person	raw_qid_label
15808	Weapon X	unknown	unknown_family
15809	Q7102459	unknown	raw_qid_label unknown_family
15810	Q2003985	unknown	raw_qid_label unknown_family
15811	Q100806087	unknown	raw_qid_label unknown_family
15812	Q3839081	unknown	raw_qid_label unknown_family
15813	doomsday	unknown	unknown_family
15814	Q2633346	unknown	raw_qid_label unknown_family
15815	Q3138589	organization	raw_qid_label
15816	Q966547	person	raw_qid_label
15817	Q33977	person	raw_qid_label
15818	Q3339058	organization	raw_qid_label
15819	Q1818203	work	raw_qid_label
15820	National Reorganization Process	unknown	unknown_family
15821	Q23441	person	raw_qid_label
15822	Q536795	organization	raw_qid_label
15823	Q188176	person	raw_qid_label
15824	addiction	unknown	unknown_family
15825	Q1344	unknown	raw_qid_label unknown_family
15826	Q5507613	unknown	raw_qid_label unknown_family
15827	Q66125178	unknown	raw_qid_label unknown_family
15828	Q6048309	unknown	raw_qid_label unknown_family
15829	Q78994	unknown	raw_qid_label unknown_family
15830	Q3816	unknown	raw_qid_label unknown_family
15831	Q726081	organization	raw_qid_label
15832	Q1431868	organization	raw_qid_label
15833	Q190845	unknown	raw_qid_label unknown_family
15834	Q5685	person	raw_qid_label
15835	Q47180	person	raw_qid_label
15837	Q34190	person	raw_qid_label
15838	Q38082	unknown	raw_qid_label unknown_family
15839	Q726298	person	raw_qid_label
15841	Q443015	person	raw_qid_label
15843	Q454374	person	raw_qid_label
15844	Q6847727	person	raw_qid_label
15845	Q541849	person	raw_qid_label
15846	Q2000075	person	raw_qid_label
15847	Q3434296	person	raw_qid_label
15848	Q1397616	person	raw_qid_label
15849	Q65081856	organization	raw_qid_label
15850	Q3357032	person	raw_qid_label
15851	Q3125878	person	raw_qid_label
15852	Q5009280	organization	raw_qid_label
15853	Q7135332	organization	raw_qid_label
15854	Q5009259	organization	raw_qid_label
15855	Q2753848	organization	raw_qid_label
15856	Q11377430	person	raw_qid_label
15857	Q11647990	unknown	raw_qid_label unknown_family
15858	Kinkaku-ji Temple	unknown	unknown_family
15859	Q122925270	unknown	raw_qid_label unknown_family
15860	Q95146796	person	raw_qid_label
15861	Q95174057	person	raw_qid_label
15862	Q95167779	person	raw_qid_label
15863	Q106118637	person	raw_qid_label
15864	Q106118623	person	raw_qid_label
15865	Q106118619	person	raw_qid_label
15866	Q131924274	person	raw_qid_label
15867	Q131924275	person	raw_qid_label
15869	Q3526892	unknown	raw_qid_label unknown_family
15870	Q1371150	unknown	raw_qid_label unknown_family
15871	Q366886	unknown	raw_qid_label unknown_family
15872	Q12373086	unknown	raw_qid_label unknown_family
15873	Q2917380	unknown	raw_qid_label unknown_family
15874	Q23664009	person	raw_qid_label
15875	Q121060	person	raw_qid_label
15876	Q44331	person	raw_qid_label
15877	marriage	unknown	unknown_family
15878	Q608	unknown	raw_qid_label unknown_family
15879	Q11033	unknown	raw_qid_label unknown_family
15880	Q225231	unknown	raw_qid_label unknown_family
15881	Q101089980	unknown	raw_qid_label unknown_family
15882	Q1860557	unknown	raw_qid_label unknown_family
15883	Q3951828	unknown	raw_qid_label unknown_family
15884	Q2254571	unknown	raw_qid_label unknown_family
15885	liberty	unknown	unknown_family
15886	Q2301186	unknown	raw_qid_label unknown_family
15887	Q107313420	unknown	raw_qid_label unknown_family
15888	identity	unknown	unknown_family
15889	Q11072	unknown	raw_qid_label unknown_family
15890	discontinuity	unknown	unknown_family
15891	Q48638973	unknown	raw_qid_label unknown_family
15892	Q215762	unknown	raw_qid_label unknown_family
15893	cruelty	unknown	unknown_family
15894	Q5853064	unknown	raw_qid_label unknown_family
15895	Q12131	unknown	raw_qid_label unknown_family
15896	Q2639721	unknown	raw_qid_label unknown_family
15897	Q177413	unknown	raw_qid_label unknown_family
15898	exorcism	unknown	unknown_family
15899	Q485298	person	raw_qid_label
15900	Q230779	person	raw_qid_label
15901	Q279169	person	raw_qid_label
15902	Q2035396	person	raw_qid_label
15903	Q723037	person	raw_qid_label
15904	Q1431084	person	raw_qid_label
